-------------------- RUN  ------------------
Best GA fitness: 12735.3714134
GA fitness per 10, 50, 100, 200: 10452.3471985 12430.5629123 12618.8461394 12735.3714134 
WOC fitness per 10, 50, 100, 200: 10316.9210921 12361.7492794 12615.3724756 12735.3714134 
GA times per 10, 50, 100, 200: 3.00925111771 3.16377902031 3.23782396317 3.16815209389 
Aggregation times per 10, 50, 100, 200: 0.00554394721985 0.00551891326904 0.005450963974 0.00545001029968 
-------------------- RUN  ------------------
Best GA fitness: 11858.9203867
GA fitness per 10, 50, 100, 200: 10302.3864593 11683.0653661 11772.880668 11858.9203867 
WOC fitness per 10, 50, 100, 200: 10139.264392 11667.9475621 11772.880668 11855.446723 
GA times per 10, 50, 100, 200: 3.1429541111 3.05531787872 3.10110807419 3.16211605072 
Aggregation times per 10, 50, 100, 200: 0.00593495368958 0.00556015968323 0.00588893890381 0.005539894104 
-------------------- RUN  ------------------
Best GA fitness: 12490.1024141
GA fitness per 10, 50, 100, 200: 10349.2408188 12285.5954004 12490.1024141 12490.1024141 
WOC fitness per 10, 50, 100, 200: 10130.0897495 12273.6358187 12490.1024141 12478.1428324 
GA times per 10, 50, 100, 200: 3.16042208672 3.24110507965 3.29066586494 3.30838704109 
Aggregation times per 10, 50, 100, 200: 0.00621509552002 0.00543093681335 0.0056140422821 0.00583004951477 
