-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 303.944673679 303.944673679 305.254849383 294.84650107 
GA times per 10, 50, 100, 200: 0.210551023483 0.20618391037 0.196092128754 0.205131053925 
Aggregation times per 10, 50, 100, 200: 0.000364065170288 0.00034499168396 0.000358104705811 0.000350952148438 
-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 336.902062808 336.902062808 303.435461211 347.479662772 
GA times per 10, 50, 100, 200: 0.203452110291 0.204241991043 0.20314002037 0.196927070618 
Aggregation times per 10, 50, 100, 200: 0.000367164611816 0.000349044799805 0.000347852706909 0.000356912612915 
-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 303.944673679 347.549241667 347.549241667 306.455146266 
GA times per 10, 50, 100, 200: 0.200849056244 0.208134174347 0.203766107559 0.192873001099 
Aggregation times per 10, 50, 100, 200: 0.000370025634766 0.000388860702515 0.000365972518921 0.000355958938599 
