-------------------- RUN  ------------------
Best GA fitness: 12663.1373895
GA fitness per 10, 50, 100, 200: 9975.53674631 12530.3699898 12655.925192 12663.1373895 
WOC fitness per 10, 50, 100, 200: 10253.6511507 12513.2113279 12655.925192 12663.1373895 
GA times per 10, 50, 100, 200: 3.11383104324 3.29631090164 3.29229593277 3.23021912575 
Aggregation times per 10, 50, 100, 200: 0.00765585899353 0.00555610656738 0.005539894104 0.00616693496704 
-------------------- RUN  ------------------
Best GA fitness: 12305.9132761
GA fitness per 10, 50, 100, 200: 9932.45747513 12129.7609837 12303.0246408 12305.9132761 
WOC fitness per 10, 50, 100, 200: 9897.10297484 12129.7609837 12299.550977 12305.9132761 
GA times per 10, 50, 100, 200: 3.11943984032 3.15996003151 3.10494709015 3.0938398838 
Aggregation times per 10, 50, 100, 200: 0.0061149597168 0.00575399398804 0.00547504425049 0.0060658454895 
-------------------- RUN  ------------------
Best GA fitness: 12331.8697238
GA fitness per 10, 50, 100, 200: 10298.7366561 12331.8697238 12331.8697238 12331.8697238 
WOC fitness per 10, 50, 100, 200: 10715.9571795 12331.8697238 12331.8697238 12331.8697238 
GA times per 10, 50, 100, 200: 3.06992387772 3.23352003098 3.21271514893 3.20409393311 
Aggregation times per 10, 50, 100, 200: 0.00582003593445 0.00585293769836 0.00589990615845 0.00554895401001 
