-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 329.909168697 329.909168697 347.549241667 347.479662772 
GA times per 10, 50, 100, 200: 0.207844018936 0.202513217926 0.198825120926 0.191610097885 
Aggregation times per 10, 50, 100, 200: 0.000357866287231 0.00036096572876 0.000365018844604 0.000349044799805 
-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.479662772 257.205630827 
GA times per 10, 50, 100, 200: 0.202350854874 0.197041988373 0.196672201157 0.195429086685 
Aggregation times per 10, 50, 100, 200: 0.000391006469727 0.000348091125488 0.000344038009644 0.000344038009644 
-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 334.595629796 347.549241667 347.549241667 327.602735685 
GA times per 10, 50, 100, 200: 0.194084882736 0.194007873535 0.197417974472 0.190456867218 
Aggregation times per 10, 50, 100, 200: 0.000349044799805 0.000365972518921 0.000367879867554 0.000350952148438 
