-------------------- RUN  ------------------
Best GA fitness: 4644.34165417
GA fitness per 10, 50, 100, 200: 4209.40520284 4644.34165417 4644.34165417 4644.34165417 
WOC fitness per 10, 50, 100, 200: 4209.40520284 4644.34165417 4644.34165417 4644.34165417 
GA times per 10, 50, 100, 200: 1.22898697853 1.25430798531 1.25692892075 1.24791717529 
Aggregation times per 10, 50, 100, 200: 0.00241994857788 0.00187706947327 0.00188016891479 0.00184488296509 
-------------------- RUN  ------------------
Best GA fitness: 4650.54401645
GA fitness per 10, 50, 100, 200: 4333.494999 4650.54401645 4650.54401645 4650.54401645 
WOC fitness per 10, 50, 100, 200: 4187.31299487 4650.54401645 4650.54401645 4650.54401645 
GA times per 10, 50, 100, 200: 1.22041106224 1.24633812904 1.28244304657 1.2680439949 
Aggregation times per 10, 50, 100, 200: 0.00196290016174 0.00185799598694 0.00185704231262 0.00184607505798 
-------------------- RUN  ------------------
Best GA fitness: 4677.93233638
GA fitness per 10, 50, 100, 200: 4466.28297906 4592.3504836 4677.93233638 4677.93233638 
WOC fitness per 10, 50, 100, 200: 4469.3423624 4523.00276595 4677.93233638 4677.93233638 
GA times per 10, 50, 100, 200: 1.24551010132 1.25911188126 1.66937494278 1.30944895744 
Aggregation times per 10, 50, 100, 200: 0.0020010471344 0.0018482208252 0.00187301635742 0.00187706947327 
