-------------------- RUN  ------------------
Best GA fitness: 16198.1905346
GA fitness per 10, 50, 100, 200: 12787.1762354 16019.2978608 16196.0050797 16198.1905346 
WOC fitness per 10, 50, 100, 200: 13073.322828 15908.2648388 16196.0050797 16198.1905346 
GA times per 10, 50, 100, 200: 4.07227396965 4.10950493813 4.09585905075 4.07278203964 
Aggregation times per 10, 50, 100, 200: 0.00974488258362 0.0072021484375 0.00735282897949 0.00728106498718 
-------------------- RUN  ------------------
Best GA fitness: 15969.6788345
GA fitness per 10, 50, 100, 200: 13370.8637672 15523.177624 15850.6755035 15969.6788345 
WOC fitness per 10, 50, 100, 200: 13538.3178947 15523.177624 15850.6755035 15920.5579442 
GA times per 10, 50, 100, 200: 3.95693993568 4.07100296021 4.10795283318 4.09397292137 
Aggregation times per 10, 50, 100, 200: 0.0108501911163 0.00714802742004 0.00751185417175 0.00708603858948 
-------------------- RUN  ------------------
Best GA fitness: 16197.8160788
GA fitness per 10, 50, 100, 200: 13031.9646278 16142.8174493 16142.8174493 16197.8160788 
WOC fitness per 10, 50, 100, 200: 14608.1099552 16107.1528419 16141.9720969 16187.9968804 
GA times per 10, 50, 100, 200: 3.97543716431 4.17353606224 4.19502091408 4.17313814163 
Aggregation times per 10, 50, 100, 200: 0.00819301605225 0.00721478462219 0.00715208053589 0.00728106498718 
