-------------------- RUN  ------------------
Best GA fitness: 7156.48773132
GA fitness per 10, 50, 100, 200: 6253.27647747 7156.48773132 7156.48773132 7156.48773132 
WOC fitness per 10, 50, 100, 200: 6432.01395785 7156.48773132 7138.64913801 7156.48773132 
GA times per 10, 50, 100, 200: 1.7878370285 1.85689711571 1.84516501427 1.83635783195 
Aggregation times per 10, 50, 100, 200: 0.0038480758667 0.00275683403015 0.00268912315369 0.00269794464111 
-------------------- RUN  ------------------
Best GA fitness: 7107.68982494
GA fitness per 10, 50, 100, 200: 6136.08960571 7095.77176609 7107.68982494 7107.68982494 
WOC fitness per 10, 50, 100, 200: 5964.28779527 7089.6086645 7095.77176609 7107.68982494 
GA times per 10, 50, 100, 200: 1.74643182755 1.79489994049 1.81605505943 1.81927704811 
Aggregation times per 10, 50, 100, 200: 0.00326204299927 0.00297713279724 0.00264692306519 0.0026171207428 
-------------------- RUN  ------------------
Best GA fitness: 7556.62935484
GA fitness per 10, 50, 100, 200: 6322.20360066 6878.67447145 7059.84376486 7556.62935484 
WOC fitness per 10, 50, 100, 200: 6352.00454414 6810.89076456 7035.52369474 7556.62935484 
GA times per 10, 50, 100, 200: 1.78247904778 1.83098912239 1.7850420475 1.75398492813 
Aggregation times per 10, 50, 100, 200: 0.00299906730652 0.00269985198975 0.00270795822144 0.0026171207428 
