-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 306.455146266 327.602735685 347.479662772 327.602735685 
GA times per 10, 50, 100, 200: 0.191446065903 0.190840005875 0.194279909134 0.182012081146 
Aggregation times per 10, 50, 100, 200: 0.000369071960449 0.000355005264282 0.000348091125488 0.000350952148438 
-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 347.549241667 303.944673679 303.944673679 347.549241667 
GA times per 10, 50, 100, 200: 0.192851066589 0.200344085693 0.196610927582 0.190915107727 
Aggregation times per 10, 50, 100, 200: 0.000345945358276 0.000341892242432 0.000342845916748 0.000368118286133 
-------------------- RUN  ------------------
Best GA fitness: 347.549241667
GA fitness per 10, 50, 100, 200: 347.549241667 347.549241667 347.549241667 347.549241667 
WOC fitness per 10, 50, 100, 200: 336.902062808 347.549241667 347.549241667 336.902062808 
GA times per 10, 50, 100, 200: 0.199825048447 0.198599100113 0.197860002518 0.208160877228 
Aggregation times per 10, 50, 100, 200: 0.000344038009644 0.00034499168396 0.000346183776855 0.000342845916748 
