-------------------- RUN  ------------------
Best GA fitness: 9525.96341315
GA fitness per 10, 50, 100, 200: 7716.7426372 9144.56627576 9516.77668945 9525.96341315 
WOC fitness per 10, 50, 100, 200: 7919.59969171 8920.24974025 9497.71416639 9485.67114991 
GA times per 10, 50, 100, 200: 2.40764403343 2.46550607681 2.56452989578 2.52337598801 
Aggregation times per 10, 50, 100, 200: 0.00404405593872 0.00358295440674 0.00382614135742 0.00357818603516 
-------------------- RUN  ------------------
Best GA fitness: 9324.66175357
GA fitness per 10, 50, 100, 200: 8356.98428808 9104.959423 9225.86842847 9324.66175357 
WOC fitness per 10, 50, 100, 200: 8004.21061594 9104.959423 9202.99388561 9292.51392781 
GA times per 10, 50, 100, 200: 2.43593883514 3.1700630188 2.38519501686 2.49980092049 
Aggregation times per 10, 50, 100, 200: 0.00372290611267 0.00582718849182 0.00360298156738 0.00385999679565 
-------------------- RUN  ------------------
Best GA fitness: 9284.42838211
GA fitness per 10, 50, 100, 200: 7700.91071841 9028.68747565 9185.69846842 9284.42838211 
WOC fitness per 10, 50, 100, 200: 7491.90997175 8997.41502549 9170.76014469 9284.42838211 
GA times per 10, 50, 100, 200: 3.36303091049 3.56290793419 2.46420502663 2.42455911636 
Aggregation times per 10, 50, 100, 200: 0.00534796714783 0.00360012054443 0.00354218482971 0.00353789329529 
