-------------------- RUN  ------------------
Best GA fitness: 7556.62935484
GA fitness per 10, 50, 100, 200: 6418.19230976 7508.61233182 7556.62935484 7556.62935484 
WOC fitness per 10, 50, 100, 200: 6341.3656782 7478.24931545 7556.62935484 7556.62935484 
GA times per 10, 50, 100, 200: 1.7818570137 1.74335718155 1.75202989578 1.7351140976 
Aggregation times per 10, 50, 100, 200: 0.00284194946289 0.00288105010986 0.00277709960938 0.00258898735046 
-------------------- RUN  ------------------
Best GA fitness: 6783.9420997
GA fitness per 10, 50, 100, 200: 6113.45918487 6728.38846862 6728.38846862 6783.9420997 
WOC fitness per 10, 50, 100, 200: 6191.34471966 6728.38846862 6718.83081031 6772.44975322 
GA times per 10, 50, 100, 200: 1.66666483879 1.75381112099 1.74433302879 1.74077892303 
Aggregation times per 10, 50, 100, 200: 0.00303316116333 0.00305795669556 0.00263595581055 0.00274682044983 
-------------------- RUN  ------------------
Best GA fitness: 7450.9405467
GA fitness per 10, 50, 100, 200: 6329.73303698 7101.11066876 7143.52076212 7450.9405467 
WOC fitness per 10, 50, 100, 200: 5853.66192344 7096.16112077 7140.90258629 7450.9405467 
GA times per 10, 50, 100, 200: 1.72366905212 1.70983409882 1.66866517067 1.71877098083 
Aggregation times per 10, 50, 100, 200: 0.00314998626709 0.00256896018982 0.00257086753845 0.00278186798096 
