-------------------- RUN  ------------------
Best GA fitness: 742.947946734
GA fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
WOC fitness per 10, 50, 100, 200: 742.947946734 742.947946734 692.080692095 638.832222328 
GA times per 10, 50, 100, 200: 0.261857032776 0.252083063126 0.242764949799 0.246747970581 
Aggregation times per 10, 50, 100, 200: 0.000450134277344 0.000450849533081 0.000416994094849 0.000421047210693 
-------------------- RUN  ------------------
Best GA fitness: 742.947946734
GA fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
WOC fitness per 10, 50, 100, 200: 642.998465363 742.947946734 676.892076298 704.888092764 
GA times per 10, 50, 100, 200: 0.253378152847 0.261188983917 0.256278038025 0.255450963974 
Aggregation times per 10, 50, 100, 200: 0.000452041625977 0.000432014465332 0.000432968139648 0.000437021255493 
-------------------- RUN  ------------------
Best GA fitness: 742.947946734
GA fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
WOC fitness per 10, 50, 100, 200: 704.888092764 632.652792075 638.832222328 742.947946734 
GA times per 10, 50, 100, 200: 0.250347852707 0.246573925018 0.239138126373 0.253872871399 
Aggregation times per 10, 50, 100, 200: 0.000438213348389 0.000445127487183 0.000418901443481 0.000482797622681 
