-------------------- RUN  ------------------
Best GA fitness: 742.947946734
GA fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
WOC fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
GA times per 10, 50, 100, 200: 0.271301984787 0.259860038757 0.254619836807 0.244172096252 
Aggregation times per 10, 50, 100, 200: 0.000425100326538 0.000427961349487 0.000415086746216 0.000411987304688 
-------------------- RUN  ------------------
Best GA fitness: 742.947946734
GA fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
WOC fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
GA times per 10, 50, 100, 200: 0.240478992462 0.252264976501 0.249719142914 0.254968166351 
Aggregation times per 10, 50, 100, 200: 0.000439882278442 0.000443935394287 0.000442981719971 0.000416994094849 
-------------------- RUN  ------------------
Best GA fitness: 742.947946734
GA fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 742.947946734 
WOC fitness per 10, 50, 100, 200: 742.947946734 742.947946734 742.947946734 704.888092764 
GA times per 10, 50, 100, 200: 0.25329208374 0.258687019348 0.259629011154 0.256278991699 
Aggregation times per 10, 50, 100, 200: 0.000425100326538 0.000427007675171 0.000423908233643 0.000428915023804 
