-------------------- RUN  ------------------
Best GA fitness: 12232.4353378
GA fitness per 10, 50, 100, 200: 10122.3179925 11809.9768845 12204.1585854 12232.4353378 
WOC fitness per 10, 50, 100, 200: 10271.632849 11809.9768845 12108.7473 12207.0671816 
GA times per 10, 50, 100, 200: 3.14265418053 3.20591688156 3.26247191429 3.27820777893 
Aggregation times per 10, 50, 100, 200: 0.00680899620056 0.00550508499146 0.00548195838928 0.0055239200592 
-------------------- RUN  ------------------
Best GA fitness: 12455.1777298
GA fitness per 10, 50, 100, 200: 10395.3153512 12248.9905983 12455.1777298 12455.1777298 
WOC fitness per 10, 50, 100, 200: 10476.1844898 12225.4793449 12455.1777298 12455.1777298 
GA times per 10, 50, 100, 200: 3.14640593529 3.47278404236 3.31841301918 3.31424999237 
Aggregation times per 10, 50, 100, 200: 0.0067310333252 0.00592708587646 0.00555515289307 0.00603699684143 
-------------------- RUN  ------------------
Best GA fitness: 12365.6716689
GA fitness per 10, 50, 100, 200: 10024.7661225 12281.064535 12343.7963533 12365.6716689 
WOC fitness per 10, 50, 100, 200: 9784.90735292 12241.4708396 12321.3619104 12365.6716689 
GA times per 10, 50, 100, 200: 3.09996604919 3.19538497925 3.2133231163 3.23827004433 
Aggregation times per 10, 50, 100, 200: 0.00679612159729 0.00553297996521 0.00551795959473 0.00586104393005 
